Date,Adj Close,Close,High,Low,Open,Volume
2021-01-04,68.49267578125,84.70999908447266,85.94999694824219,83.88999938964844,85.1500015258789,9234900
2021-01-05,70.3442611694336,87.0,89.22000122070312,85.31999969482422,85.48999786376953,13414800
2021-01-06,72.60822296142578,89.80000305175781,90.77999877929688,87.81999969482422,89.0,13916800
2021-01-07,72.94781494140625,90.22000122070312,90.81999969482422,89.30999755859375,90.38999938964844,9286600
2021-01-08,73.64315795898438,91.08000183105467,92.43000030517578,90.4499969482422,92.08000183105467,11152100
2021-01-11,74.06361389160156,91.5999984741211,92.0999984741211,88.56999969482422,89.12000274658203,10635000
2021-01-12,75.47050476074219,93.33999633789062,93.91999816894533,91.70999908447266,92.66000366210938,10923900
2021-01-13,75.39773559570312,93.25,93.5199966430664,91.94000244140624,93.1999969482422,9723300
2021-01-14,77.20890045166016,95.48999786376952,96.31999969482422,93.79000091552734,93.94000244140624,13950200
2021-01-15,74.45980072021484,92.08999633789062,94.30999755859376,91.70999908447266,94.22000122070312,10244600
2021-01-19,76.41651916503906,94.51000213623048,95.02999877929688,93.29000091552734,93.5,9574800
2021-01-20,77.11996459960938,95.37999725341795,95.55999755859376,94.3000030517578,95.0,8735400
2021-01-21,74.39513397216797,92.01000213623048,94.66000366210938,91.22000122070312,93.86000061035156,10393100
2021-01-22,74.16873168945312,91.7300033569336,92.02999877929688,89.83000183105469,90.4000015258789,7810600
2021-01-25,73.49763488769531,90.9000015258789,91.02999877929688,89.33000183105469,90.62000274658205,7689400
2021-01-26,72.2524642944336,89.36000061035156,92.91000366210938,89.2699966430664,92.1999969482422,7827800
2021-01-27,71.31451416015625,88.19999694824219,90.3499984741211,86.75,87.52999877929688,10178500
2021-01-28,71.97755432128906,89.0199966430664,90.1500015258789,88.25,88.66999816894531,8155500
2021-01-29,68.88887023925781,85.19999694824219,87.33999633789062,84.91999816894531,86.83000183105469,14699800
2021-02-01,69.86721801757812,86.41000366210938,87.30000305175781,84.56999969482422,85.98999786376953,8073600
2021-02-02,70.39277648925781,87.05999755859375,88.37000274658203,86.52999877929688,88.01000213623047,9233100
2021-02-03,71.92903900146484,88.95999908447266,89.38999938964844,86.88999938964844,87.05000305175781,9256500
2021-02-04,71.96137237548828,89.0,89.6500015258789,87.94999694824219,89.51000213623047,7917600
2021-02-05,72.17160034179688,89.26000213623047,90.47000122070312,88.63999938964844,89.94000244140625,8017300
2021-02-08,73.96660614013672,91.4800033569336,92.04000091552734,90.01000213623047,90.29000091552734,9886600
2021-02-09,73.54613494873047,90.95999908447266,91.2699966430664,89.80999755859375,91.0999984741211,7605500
2021-02-10,74.80750274658203,92.5199966430664,92.58999633789062,90.5999984741211,91.37999725341795,8778800
2021-02-11,74.4031982421875,92.0199966430664,92.44000244140624,90.08000183105467,92.37000274658205,8572400
2021-02-12,74.83173370361328,92.5500030517578,92.7300033569336,91.3499984741211,91.52999877929688,7858300
2021-02-16,76.36512756347656,93.12999725341795,93.86000061035156,92.61000061035156,93.0500030517578,14006000
2021-02-17,78.65287017822266,95.91999816894533,96.72000122070312,94.1999969482422,95.41999816894533,14342300
2021-02-18,77.89848327636719,95.0,95.77999877929688,94.3000030517578,95.75,9030600
2021-02-19,78.5544662475586,95.8000030517578,96.37999725341795,94.6500015258789,95.12999725341795,8913900
2021-02-22,80.67822265625,98.38999938964844,99.63999938964844,96.45999908447266,96.98999786376952,13178700
2021-02-23,81.69502258300781,99.62999725341795,100.16000366210938,96.8000030517578,99.97000122070312,14874000
2021-02-24,84.71255493164062,103.30999755859376,104.04000091552734,99.80999755859376,100.33000183105467,16116000
2021-02-25,83.92537689208984,102.3499984741211,104.95999908447266,101.58999633789062,104.9000015258789,13219200
2021-02-26,81.9984130859375,100.0,101.05999755859376,97.61000061035156,100.3000030517578,14454100
2021-03-01,83.67937469482422,102.0500030517578,103.8000030517578,101.4000015258789,102.45999908447266,10439900
2021-03-02,83.99917602539062,102.44000244140624,103.30999755859376,101.70999908447266,101.88999938964844,10643500
2021-03-03,84.94215393066406,103.58999633789062,105.75,103.4000015258789,103.41000366210938,14958200
2021-03-04,85.68832397460938,104.5,107.58000183105467,103.12999725341795,104.5199966430664,22994200
2021-03-05,89.37826538085938,109.0,109.12999725341795,106.1500015258789,106.95999908447266,23638200
2021-03-08,89.99324798583984,109.75,110.43000030517578,108.05999755859376,109.86000061035156,18033600
2021-03-09,89.78826904296875,109.5,110.69000244140624,107.87999725341795,109.06999969482422,19010700
2021-03-10,91.32162475585938,111.37000274658205,112.01000213623048,109.6999969482422,110.1999969482422,17389900
2021-03-11,91.17401885986328,111.19000244140624,112.5500030517578,110.88999938964844,111.6500015258789,10989500
2021-03-12,91.47743225097656,111.55999755859376,112.6999969482422,110.72000122070312,111.63999938964844,10930300
2021-03-15,90.40324401855467,110.25,111.91000366210938,108.88999938964844,111.52999877929688,10488000
2021-03-16,88.26310729980469,107.63999938964844,108.87999725341795,107.08000183105467,108.52999877929688,11698400
2021-03-17,88.58287811279297,108.02999877929688,108.55999755859376,106.5999984741211,107.20999908447266,9168600
2021-03-18,85.37674713134766,104.12000274658205,107.52999877929688,103.70999908447266,107.01000213623048,13246600
2021-03-19,84.76995849609375,103.37999725341795,104.88999938964844,102.73999786376952,103.94000244140624,18491000
2021-03-22,84.08116149902344,102.54000091552734,104.5,102.30999755859376,103.05999755859376,12508500
2021-03-23,83.61376953125,101.97000122070312,104.3000030517578,100.69000244140624,101.4499969482422,14781700
2021-03-24,85.85234069824219,104.6999969482422,105.76000213623048,102.91000366210938,102.98999786376952,11026800
2021-03-25,86.15573120117188,105.06999969482422,105.26000213623048,102.06999969482422,102.8499984741211,11138200
2021-03-26,88.13189697265625,107.4800033569336,107.54000091552734,105.36000061035156,106.54000091552734,9820200
2021-03-29,87.67269134521484,106.91999816894533,107.52999877929688,105.6999969482422,106.4000015258789,7542300
2021-03-30,86.86090850830078,105.93000030517578,106.83000183105467,105.58999633789062,106.05999755859376,6284600
2021-03-31,85.92613220214844,104.79000091552734,106.22000122070312,104.5999984741211,105.5500030517578,8954400
2021-04-01,86.71331024169922,105.75,105.86000061035156,104.20999908447266,105.26000213623048,8515800
2021-04-05,85.69652557373047,104.51000213623048,105.83000183105467,104.16999816894533,105.7300033569336,8692700
2021-04-06,84.93395233154297,103.58000183105467,105.08000183105467,103.4499969482422,104.25,8125100
2021-04-07,85.43415069580078,104.19000244140624,104.56999969482422,103.26000213623048,103.47000122070312,7699300
