Date,Adj Close,Close,High,Low,Open,Volume
2021-01-04,33.91837692260742,41.5,42.25,41.0,41.45000076293945,27764700
2021-01-05,35.55298614501953,43.5,44.79999923706055,41.83000183105469,41.84000015258789,44035100
2021-01-06,36.460208892822266,44.61000061035156,45.09999847412109,43.70000076293945,44.40999984741211,36484800
2021-01-07,36.74626922607422,44.959999084472656,45.56999969482422,44.52999877929688,45.0,29528100
2021-01-08,37.15491485595703,45.459999084472656,45.81999969482422,44.95000076293945,45.20000076293945,28628200
2021-01-11,38.28281021118164,46.84000015258789,47.13999938964844,44.75,45.040000915527344,38246200
2021-01-12,39.132808685302734,47.880001068115234,48.16999816894531,46.90999984741211,47.459999084472656,36915100
2021-01-13,39.57415390014648,48.41999816894531,48.709999084472656,47.68999862670898,48.52999877929688,29000300
2021-01-14,41.118873596191406,50.310001373291016,51.08000183105469,48.5,48.5,35474800
2021-01-15,39.1409912109375,47.88999938964844,49.08000183105469,47.290000915527344,48.90999984741211,42411300
2021-01-19,39.91743087768555,48.84000015258789,49.43999862670898,48.34999847412109,48.45000076293945,24932600
2021-01-20,40.48136520385742,49.52999877929688,49.7400016784668,48.9900016784668,49.11000061035156,22342400
2021-01-21,39.32079315185547,48.11000061035156,49.38999938964844,47.68000030517578,49.33000183105469,29044500
2021-01-22,38.7650260925293,47.43000030517578,47.63999938964844,46.63999938964844,47.0099983215332,23264800
2021-01-25,38.331844329833984,46.900001525878906,47.04999923706055,46.15999984741211,46.900001525878906,26395800
2021-01-26,37.49001693725586,45.869998931884766,47.86000061035156,45.84999847412109,47.2599983215332,23976800
2021-01-27,37.06501770019531,45.34999847412109,46.65999984741211,44.52999877929688,45.0,32410300
2021-01-28,37.64530563354492,46.060001373291016,46.59000015258789,45.68999862670898,45.93999862670898,24967200
2021-01-29,36.648197174072266,44.84000015258789,46.040000915527344,44.5099983215332,45.54999923706055,38961100
2021-02-01,36.71357345581055,44.91999816894531,45.58000183105469,44.290000915527344,45.58000183105469,24412400
2021-02-02,37.29386138916016,45.630001068115234,46.9900016784668,45.27999877929688,45.810001373291016,31940400
2021-02-03,38.75684356689453,47.41999816894531,47.66999816894531,45.41999816894531,45.630001068115234,28459300
2021-02-04,39.50059127807617,48.33000183105469,48.380001068115234,47.25,47.880001068115234,25280300
2021-02-05,40.82464218139648,49.95000076293945,50.119998931884766,49.040000915527344,49.18000030517578,34980100
2021-02-08,42.58185958862305,52.09999847412109,52.36000061035156,50.709999084472656,50.91999816894531,36998700
2021-02-09,42.083152770996094,50.630001068115234,50.959999084472656,49.77000045776367,50.66999816894531,28977000
2021-02-10,42.49043273925781,51.119998931884766,51.41999816894531,50.38999938964844,50.630001068115234,25723800
2021-02-11,41.4265022277832,49.84000015258789,50.93000030517578,48.77999877929688,50.88999938964844,26972200
2021-02-12,41.99170684814453,50.52000045776367,50.709999084472656,49.40999984741211,49.43000030517578,19756700
2021-02-16,43.2551155090332,52.040000915527344,52.52999877929688,51.619998931884766,51.959999084472656,28060100
2021-02-17,43.92837905883789,52.84999847412109,53.27000045776367,51.79999923706055,52.34999847412109,25509700
2021-02-18,43.23849868774414,52.02000045776367,52.93999862670898,51.86000061035156,52.810001373291016,20627600
2021-02-19,43.529422760009766,52.369998931884766,52.560001373291016,51.91999816894531,52.11000061035156,22607200
2021-02-22,45.13360977172852,54.29999923706055,54.810001373291016,52.59000015258789,52.59000015258789,36435100
2021-02-23,45.75700759887695,55.04999923706055,55.2599983215332,53.7400016784668,54.97999954223633,33527900
2021-02-24,47.12846755981445,56.70000076293945,57.0,54.869998931884766,55.18999862670898,28728600
2021-02-25,46.34714126586914,55.7599983215332,57.25,55.34999847412109,56.97999954223633,29670900
2021-02-26,45.19179534912109,54.369998931884766,55.060001373291016,53.119998931884766,54.40999984741211,35291000
2021-03-01,46.87910842895508,56.400001525878906,57.61000061035156,56.130001068115234,56.470001220703125,36998300
2021-03-02,46.60482025146485,56.06999969482422,56.959999084472656,56.02000045776367,56.650001525878906,30302600
2021-03-03,46.978851318359375,56.52000045776367,57.959999084472656,55.880001068115234,56.41999816894531,35358900
2021-03-04,48.79916763305664,58.709999084472656,59.470001220703125,57.09999847412109,57.119998931884766,52137500
2021-03-05,50.64439010620117,60.93000030517578,61.04999923706055,59.11000061035156,59.83000183105469,51429800
2021-03-08,50.59453201293945,60.869998931884766,61.61000061035156,59.81999969482422,61.58000183105469,38154600
2021-03-09,49.81321334838867,59.93000030517578,61.38999938964844,59.470001220703125,60.61000061035156,35645900
2021-03-10,51.34260177612305,61.77000045776367,61.91999816894531,60.02999877929688,60.52000045776367,31579100
2021-03-11,50.96025466918945,61.310001373291016,62.54999923706055,61.2599983215332,61.77999877929688,24802600
2021-03-12,51.50884246826172,61.970001220703125,62.369998931884766,61.5,61.54999923706055,20422700
2021-03-15,50.19556427001953,60.38999938964844,61.86000061035156,59.869998931884766,61.4900016784668,31243600
2021-03-16,49.13163757324219,59.11000061035156,59.65999984741211,58.43999862670898,59.540000915527344,30624800
2021-03-17,49.347747802734375,59.369998931884766,59.72999954223633,58.619998931884766,58.68999862670898,25575500
2021-03-18,47.21989822387695,56.810001373291016,58.970001220703125,56.52000045776367,58.810001373291016,38622800
2021-03-19,46.95391845703125,56.4900016784668,57.470001220703125,55.810001373291016,56.709999084472656,84439400
2021-03-22,46.47182846069336,55.90999984741211,56.86000061035156,55.900001525878906,56.5,29315100
2021-03-23,45.89831161499024,55.220001220703125,56.290000915527344,54.45000076293945,54.93999862670898,33493300
2021-03-24,46.82924270629883,56.34000015258789,57.27999877929688,56.08000183105469,56.08000183105469,29781800
2021-03-25,46.696250915527344,56.18000030517578,56.5,54.5,55.209999084472656,31495900
2021-03-26,47.96796798706055,57.709999084472656,57.77999877929688,56.52000045776367,57.29999923706055,34226500
2021-03-29,47.71030044555664,57.400001525878906,57.81999969482422,56.7400016784668,57.34000015258789,21144400
2021-03-30,47.12015151977539,56.68999862670898,57.36000061035156,56.4900016784668,56.86000061035156,20303400
2021-03-31,46.40533828735352,55.83000183105469,56.630001068115234,55.79999923706055,56.34999847412109,23686500
2021-04-01,47.70199203491211,57.38999938964844,57.45000076293945,56.13999938964844,56.31999969482422,23194500
2021-04-05,46.96222686767578,56.5,57.31999969482422,56.13999938964844,57.29999923706055,23264800
2021-04-06,46.82924270629883,56.34000015258789,57.540000915527344,56.2599983215332,56.84000015258789,18926300
2021-04-07,47.03703689575195,56.59000015258789,56.77000045776367,56.2400016784668,56.38999938964844,22385000
2021-04-08,46.546630859375,56.0,56.08000183105469,55.31999969482422,55.93000030517578,21999300
2021-04-09,46.43857955932617,55.869998931884766,56.43999862670898,55.52999877929688,56.0,20020700
2021-04-12,46.13104248046875,55.5,56.790000915527344,55.310001373291016,56.7599983215332,20238800
2021-04-13,46.30559158325195,55.709999084472656,55.97999954223633,55.09000015258789,55.29999923706055,19370600
2021-04-14,47.64380645751953,57.31999969482422,58.0099983215332,56.25,56.40999984741211,28051100
2021-04-15,47.36119842529297,56.97999954223633,57.41999816894531,56.77999877929688,57.41999816894531,23250300
2021-04-16,47.09521484375,56.65999984741211,57.68000030517578,56.43999862670898,57.36000061035156,22752000
2021-04-19,46.94560241699219,56.47999954223633,57.13999938964844,55.959999084472656,56.75,21123300
2021-04-20,45.956485748291016,55.290000915527344,56.470001220703125,54.77999877929688,56.470001220703125,21782100
2021-04-21,46.546630859375,56.0,56.130001068115234,54.29999923706055,54.5,16625600
2021-04-22,45.93986892700195,55.27000045776367,55.9900016784668,55.02000045776367,55.9900016784668,21600100
2021-04-23,46.1892204284668,55.56999969482422,55.93999862670898,55.18000030517578,55.27000045776367,15337900
2021-04-26,46.28065490722656,55.68000030517578,56.290000915527344,55.43999862670898,55.470001220703125,16083800
2021-04-27,46.88742446899414,56.40999984741211,56.630001068115234,55.810001373291016,56.0099983215332,19278600
2021-04-28,48.30044555664063,58.11000061035156,58.459999084472656,56.790000915527344,56.90999984741211,24729800
2021-04-29,48.990333557128906,58.93999862670898,59.47999954223633,58.150001525878906,58.91999816894531,27318400
2021-04-30,47.57730865478516,57.2400016784668,58.88999938964844,57.15999984741211,58.33000183105469,30518400
2021-05-03,48.89059066772461,58.81999969482422,58.9900016784668,57.7400016784668,57.97999954223633,20509600
2021-05-04,49.19812774658203,59.18999862670898,59.5,58.5099983215332,59.0,23522200
2021-05-05,50.67764663696289,60.970001220703125,61.04999923706055,59.400001525878906,59.77000045776367,31526200
2021-05-06,51.15973281860352,61.54999923706055,61.63999938964844,60.02999877929688,60.86000061035156,26836800
2021-05-07,51.89118576049805,62.43000030517578,62.470001220703125,60.84999847412109,61.06999969482422,33610600
2021-05-10,52.015869140625,62.58000183105469,64.0199966430664,62.52999877929688,63.2400016784668,31956600
2021-05-11,50.361793518066406,60.59000015258789,62.38999938964844,60.38999938964844,61.630001068115234,34563800
2021-05-12,50.63165283203125,60.040000915527344,61.68000030517578,59.75,60.0099983215332,34426500
2021-05-13,50.00761413574219,59.29999923706055,60.45000076293945,58.75,59.0,24268200
2021-05-14,51.247257232666016,60.77000045776367,60.880001068115234,59.93000030517578,59.93000030517578,20735400
2021-05-17,52.44474029541016,62.18999862670898,62.25,60.43000030517578,60.540000915527344,25282500
